Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
1980,ELECTRICSTORM,1,4,0,0,0,0,0,0
1980,EPIDEMIC,18,0,0,0,0,0,0,7000000
1980,EXPLOSION,22,31,12,4,5000,450,0,150000000
1980,FIRE,62,28,58,7,0,284,0,1161650000
1980,FLOOD,38,35,259,3105,117800,16500,0,2250000000
1980,FORESTFIRE,5,0,0,0,0,0,0,0
1980,FROST,14,13,0,0,0,38400,0,3000000
1980,HAILSTORM,3,0,0,0,7000,0,0,0
1980,HEATWAVE,11,30,0,0,0,0,0,0
1980,Intoxicación,10,32,0,0,0,0,0,0
1980,LANDSLIDE,5,8,1,0,0,110,0,0
1980,LEAK,4,0,0,0,0,7,0,0
1980,PLAGUE,4,0,0,0,0,0,0,50000000
1980,POLLUTION,2,0,0,0,0,0,0,0
1980,RAIN,6,26,0,0,100000,0,0,500000
1980,SNOWSTORM,2,0,0,0,0,33000,0,0
1980,STORM,8,0,15,100,0,0,0,0
1980,STRONGWIND,1,0,0,0,0,0,0,0
1980,STRUCTURE,2,3,0,0,0,0,0,0
1981,ACCIDENT,2,0,0,0,0,0,0,0
1981,DROUGHT,8,0,0,0,0,175000,0,0
1981,EARTHQUAKE,13,0,3100,40,1000000,242,0,0
1981,EPIDEMIC,14,0,0,0,0,0,0,0
1981,EXPLOSION,13,9,1,3,0,0,0,2000000
1981,FIRE,33,16,80,0,0,397,0,403400000
1981,FLOOD,85,104,18387,97,1324966,5000,0,940000000
1981,FORESTFIRE,8,0,0,0,0,0,0,0
1981,FROST,6,0,0,0,0,0,0,0
1981,HAILSTORM,5,1,0,0,0,0,0,0
1981,HEATWAVE,11,65,0,0,0,0,0,12000000
1981,Intoxicación,1,2,0,0,0,0,0,0
1981,LEAK,3,3,0,0,0,300,0,0
1981,PANIC,1,0,0,0,0,0,0,0
1981,PLAGUE,17,0,0,0,0,5000,0,4000000
1981,POLLUTION,1,0,0,0,0,0,0,30000000
1981,RAIN,1,0,0,0,0,0,0,0
1981,SNOWSTORM,5,0,0,0,0,0,0,0
1981,STORM,39,82,1409,0,56500,4000,0,35000000
1981,STRONGWIND,13,4,0,0,0,400,0,0
1981,SURGE,4,0,100,0,600,0,0,0
1982,ACCIDENT,3,124,0,0,0,0,0,230000000
1982,BIOLOGICAL,4,0,0,0,0,0,0,0
1982,DROUGHT,104,0,0,0,0,0,0,148000
1982,EARTHQUAKE,17,6,252,40,24000,0,0,0
1982,EPIDEMIC,29,15,0,0,0,0,0,0
1982,ERUPTION,53,2028,9089,7000,12165,0,0,0
1982,EXPLOSION,17,40,4,23,0,0,0,0
1982,FIRE,63,34,47,4,204,0,0,516835000
1982,FLOOD,69,25,135,5578,130000,1325000,0,55370000
1982,FORESTFIRE,14,1,0,0,0,0,0,5000000
1982,FROST,10,10,0,0,0,21500,0,400000
1982,HAILSTORM,2,2,0,0,6000,0,0,10500000
1982,HEATWAVE,25,123,0,0,0,0,6217,3000000
1982,Hundimiento,1,0,0,0,0,0,0,0
1982,Intoxicación,6,3,0,0,0,0,0,0
1982,LANDSLIDE,4,29,0,23,0,1000,0,0
1982,LEAK,1,0,0,0,0,0,0,0
1982,PLAGUE,33,0,0,0,0,0,150000000,100050000
1982,POLLUTION,31,0,0,0,0,0,0,0
1982,RAIN,4,2,1,0,0,0,0,0
1982,SNOWSTORM,6,9,0,0,0,0,0,0
1982,SPATE,1,0,0,0,0,0,0,0
1982,STORM,15,9,167,0,100800,7600,0,0
1982,STRONGWIND,3,0,0,0,0,0,0,0
1982,STRUCTURE,6,16,0,0,0,0,0,0
1982,SURGE,5,11,0,0,30000,0,0,25000000
1983,ACCIDENT,5,12,0,0,0,0,0,8000000
1983,BIOLOGICAL,18,0,0,0,0,2000,0,100000000
1983,DROUGHT,31,5,0,0,0,0,0,700000000
1983,EARTHQUAKE,5,0,21,240,0,0,0,0
1983,ELECTRICSTORM,1,2,0,0,0,0,0,0
1983,EPIDEMIC,19,19,0,0,0,0,0,0
1983,EXPLOSION,29,96,7,343,0,10,0,35500000
1983,FIRE,55,12,105,52,500,19,0,1954070000
1983,FLOOD,80,25,164,3570,59565,119023,0,3462000000
1983,FORESTFIRE,20,0,510,0,2000,3600,0,100000000
1983,FROST,8,11,0,0,0,0,0,450000000
1983,HAILSTORM,5,0,1,100,0,0,0,0
1983,HEATWAVE,18,72,0,0,0,0,0,0
1983,Intoxicación,5,6,0,0,0,0,0,0
1983,LANDSLIDE,7,16,12,804,300,0,0,6000000
1983,LEAK,6,11,0,0,0,25000,0,0
1983,Onda fría,2,10,0,0,0,0,0,0
1983,PLAGUE,37,0,0,0,0,700,0,0
1983,POLLUTION,8,0,0,0,0,4,0,0
1983,RAIN,22,10,1107,210,25000,1840000,0,1472015000
1983,SNOWSTORM,29,7,0,0,0,1500,0,400000
1983,STORM,24,9,97,50,2230,0,0,1490000000
1983,STRONGWIND,39,12,334,0,1320,20008,0,22700000
1983,STRUCTURE,2,2,0,0,0,0,0,30000000
1983,SURGE,5,4,1,0,500000,0,0,1810000000
1984,ACCIDENT,2,14,0,0,0,0,0,0
1984,BIOLOGICAL,1,0,0,0,0,0,0,522000000
1984,DROUGHT,3,0,0,0,0,2000,0,579000000
1984,EARTHQUAKE,3,0,0,2000,0,0,0,0
1984,ELECTRICSTORM,1,6,0,0,0,0,0,0
1984,EPIDEMIC,4,3,0,0,0,0,0,0
1984,EXPLOSION,20,19,6,16,0,0,0,130000000
1984,FIRE,76,570,797,1367,30000,501971,0,3498500000
1984,FLOOD,86,88,7472,4861,23020,84900,0,757000000
1984,FORESTFIRE,15,2,80,0,0,0,0,300000000
1984,FROST,5,7,0,0,0,0,0,9600000
1984,HEATWAVE,22,1,0,0,0,0,0,300000000
1984,Intoxicación,7,26,0,0,0,0,0,0
1984,LANDSLIDE,7,9,121,7000,120,35000,0,0
1984,LEAK,5,8,0,0,0,10007,0,0
1984,PLAGUE,21,0,0,0,0,0,0,420000000
1984,POLLUTION,3,0,0,0,0,0,0,500000000
1984,RAIN,23,8,4,0,12,0,0,0
1984,SNOWSTORM,4,10,4,0,0,0,0,60000000
1984,STORM,8,2,223,10,0,80,0,35000000
1984,STRONGWIND,10,2,8,10,0,40,0,110000000
1984,STRUCTURE,2,1,0,0,0,0,0,0
1985,ACCIDENT,4,5,0,0,0,0,0,0
1985,BIOLOGICAL,3,0,0,0,0,0,0,0
1985,DROUGHT,11,27,0,0,0,0,0,0
1985,EARTHQUAKE,24,10057,45800,111620,95600,160000,0,570000000
1985,EXPLOSION,14,24,7,1,0,41,0,935000000
1985,FIRE,23,9,47,0,80,12,0,153181000
1985,FLOOD,23,3,430,10891,180500,154500,0,150000000
1985,FORESTFIRE,1,0,0,0,0,0,0,0
1985,FROST,8,2,0,0,0,0,0,0
1985,HAILSTORM,3,0,1,0,0,0,0,0
1985,Hambruna,2,0,0,0,0,500000,0,0
1985,HEATWAVE,2,0,0,0,0,0,0,0
1985,Intoxicación,7,8,0,0,0,0,0,0
1985,LANDSLIDE,3,9,1,0,0,0,0,0
1985,PANIC,7,8,0,0,0,0,0,0
1985,PLAGUE,2,0,0,0,0,0,0,0
1985,POLLUTION,2,0,0,0,0,200,0,0
1985,Racionamiento,1,0,0,0,0,185000,0,0
1985,RAIN,1,0,0,0,0,0,0,0
1985,SNOWSTORM,4,7,0,0,0,7,0,0
