"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"1991","HEATWAVE",1,4,0,0,0,400,20
"1991","INTOXICATION",2,3,0,0,0,150,21
"1991","LANDSLIDE",17,36,61,517,0,212,22
"1991","LEAK",12,14,0,1500,0,117,23
"1991","COLD WAVE",1,5,0,0,0,500,6
"1991","PANIC",1,42,0,0,0,4200,26
"1991","PLAGUE",10,3,0,20,0,30,27
"1991","POLLUTION",120,1,0,172,42000000,1,28
"1991","RAIN",17,18,17470,97200,33600000,106,29
"1991","STORM",15,6,497,2575,14414400,40,35
"1991","STRONGWIND",16,0,0,0,0,0,36
"1992","ACCIDENT",13,17,0,0,0,131,1
"1992","BIOLOGICAL",4,0,0,300,0,0,4
"1992","DROUGHT",5,3,0,0,0,60,7
"1992","EARTHQUAKE",6,0,0,0,0,0,8
"1992","ELECTRICSTORM",7,12,0,0,0,171,9
"1992","EPIDEMIC",134,190,0,12809,0,142,10
"1992","EXPLOSION",33,224,1289,16484,1000000000,679,12
"1992","FIRE",38,8,262,2104,2,21,14
"1992","FLOOD",169,31,21469,1668365,0,18,15
"1992","FORESTFIRE",9,0,0,0,0,0,17
"1992","FROST",19,124,0,230,0,653,18
"1992","HAILSTORM",41,9,3604,10224,0,22,19
"1992","HEATWAVE",4,11,0,0,0,275,20
"1992","SINKING",1,0,0,0,0,0,32
"1992","INTOXICATION",9,2,0,0,0,22,21
"1992","LANDSLIDE",24,14,142,2694,0,58,22
"1992","LEAK",31,12,0,2902,0,39,23
"1992","COLD WAVE",9,51,0,40000,0,567,6
"1992","PLAGUE",3,1,0,60,81000000,33,27
"1992","POLLUTION",3,2,0,0,0,67,28
"1992","RAIN",23,8,4916,22375,0,35,29
"1992","SNOWSTORM",19,63,2349,19252,300000000,332,33
"1992","STORM",93,20,5613,26350,0,22,35
"1992","STRONGWIND",19,6,606,400,0,32,36
"1992","SURGE",1,0,0,200,0,0,38
"1993","ACCIDENT",6,32,0,0,0,533,1
"1993","ALLUVION",2,12,12,7,0,600,2
"1993","BIOLOGICAL",3,0,0,600,0,0,4
"1993","DROUGHT",54,3,0,24000,0,6,7
"1993","EPIDEMIC",241,397,0,40000,0,165,10
"1993","EXPLOSION",20,16,25,0,51000,80,12
"1993","FIRE",27,5,698,5232,10479000,19,14
"1993","FLOOD",248,78,47252,1043596,19359000,31,15
"1993","FORESTFIRE",32,0,400,9100,600000,0,17
"1993","FROST",33,56,0,500,0,170,18
"1993","HAILSTORM",22,3,1925,8600,0,14,19
"1993","HEATWAVE",22,85,0,0,0,386,20
"1993","INTOXICATION",11,21,0,0,0,191,21
"1993","LANDSLIDE",13,5,135,412,0,38,22
"1993","LEAK",15,6,0,60,0,40,23
"1993","COLD WAVE",5,10,0,0,0,200,6
"1993","PLAGUE",16,0,0,0,0,0,27
"1993","POLLUTION",2,0,0,0,0,0,28
"1993","RAIN",61,18,17972,331896,1413000,30,29
"1993","SNOWSTORM",34,3,1048,2000,9000000,9,33
"1993","SPATE",1,2,0,0,0,200,34
"1993","STORM",74,19,7401,255780,302220000,26,35
"1993","STRONGWIND",58,9,1500,51140,594000,16,36
"1993","STRUCTURE",4,2,0,0,0,50,37
"1993","SURGE",1,0,60,300,0,0,38
"1994","ACCIDENT",15,43,0,0,0,287,1
"1994","BIOLOGICAL",5,0,0,0,0,0,4
"1994","DROUGHT",73,1,0,14000,12636000,1,7
"1994","EARTHQUAKE",3,2,1113,2546,240000,67,8
"1994","ELECTRICSTORM",5,7,0,0,0,140,9
"1994","EPIDEMIC",106,58,0,0,0,55,10
"1994","ERUPTION",11,0,0,0,0,0,11
"1994","EXPLOSION",31,38,21,200,60000,123,12
"1994","FIRE",24,19,265,4895,2368382,79,14
"1994","FLOOD",73,22,2197,16669,30006000,30,15
"1994","FORESTFIRE",24,0,0,320,0,0,17
"1994","FROST",17,170,0,3072,0,1000,18
"1994","HAILSTORM",38,1,1008,5170,0,3,19
"1994","FAMINE",1,34,0,0,0,3400,13
"1994","HEATWAVE",3,30,0,100000,0,1000,20
"1994","INTOXICATION",12,64,0,3300,0,533,21
"1994","LANDSLIDE",10,11,209,1350,0,110,22
"1994","LEAK",10,5,0,20,0,50,23
"1994","PLAGUE",9,0,0,0,0,0,27
"1994","RAIN",17,15,25,171000,180,88,29
"1994","SNOWSTORM",16,85,150,0,0,531,33
"1994","SPATE",5,13,117,0,30000,260,34
"1994","STORM",29,5,1155,305092,186000,17,35
"1994","STRONGWIND",26,3,60,35610,12284400,12,36
"1994","STRUCTURE",5,2,0,0,0,40,37
"1995","ACCIDENT",4,72,0,0,0,1800,1
"1995","ALLUVION",1,0,70,0,0,0,2
"1995","BIOLOGICAL",5,0,0,0,0,0,4
"1995","DROUGHT",6,0,0,0,4080000,0,7
"1995","EARTHQUAKE",18,72,261,11205,7261840,400,8
"1995","ELECTRICSTORM",1,1,0,0,0,100,9
"1995","EPIDEMIC",51,87,0,0,0,171,10
"1995","EXPLOSION",6,7,6,26,0,117,12
"1995","FIRE",11,6,4,0,0,55,14
"1995","FLOOD",55,23,32353,61810,0,42,15
"1995","FORESTFIRE",5,0,0,0,0,0,17
"1995","FROST",8,18,0,0,0,225,18
"1995","HAILSTORM",1,0,0,0,0,0,19
"1995","FAMINE",1,0,0,0,0,0,13
"1995","HEATWAVE",2,6,0,0,0,300,20
"1995","LANDSLIDE",4,0,29,25000,0,0,22
"1995","LEAK",5,0,0,0,0,0,23
"1995","COLD WAVE",1,3,0,0,0,300,6
"1995","OTHER",1,0,0,15000,75000000,0,25
"1995","POLLUTION",3,0,0,0,0,0,28
"1995","RATIONING",3,0,0,7000,0,0,30
"1995","RAIN",16,215,5969,246798,1560000,1344,29
"1995","STORM",20,12,325,650,0,60,35
"1995","STRUCTURE",1,0,7,0,0,0,37
"1996","ACCIDENT",2,16,0,0,0,800,1
"1996","BIOLOGICAL",3,0,0,0,0,0,4
"1996","DROUGHT",17,0,0,200,3600000,0,7
"1996","EARTHQUAKE",1,0,0,0,0,0,8
"1996","ELECTRICSTORM",6,13,0,0,0,217,9
"1996","EPIDEMIC",22,28,0,0,0,127,10
"1996","EXPLOSION",9,20,3,0,0,222,12
"1996","FIRE",15,20,371,1600,0,133,14
"1996","FLOOD",39,44,3142,326872,1800000,113,15
"1996","FORESTFIRE",17,0,0,0,0,0,17
"1996","FROST",32,53,0,150,0,166,18
"1996","HAILSTORM",4,1,154,35,0,25,19
"1996","FAMINE",3,77,0,0,4500000,2567,13
"1996","HEATWAVE",6,6,0,0,0,100,20
"1996","SINKING",5,0,5000,238500,0,0,32
"1996","INTOXICATION",1,10,0,0,0,1000,21
"1996","LANDSLIDE",9,15,69,6005,0,167,22
"1996","LEAK",21,6,0,94,0,29,23
"1996","COLD WAVE",3,12,0,0,0,400,6
"1996","PLAGUE",1,0,0,0,0,0,27
"1996","POLLUTION",1,0,0,0,0,0,28
"1996","RAIN",12,11,2020,11700,0,92,29
"1996","SNOWSTORM",3,1,0,0,0,33,33
"1996","STORM",14,24,8058,39060,240000,171,35
"1996","STRONGWIND",8,7,230,0,0,88,36
"1997","ACCIDENT",3,2,0,0,0,67,1
"1997","EARTHQUAKE",7,0,106,2000,0,0,8
"1997","ELECTRICSTORM",3,3,0,0,0,100,9
"1997","EPIDEMIC",13,2,0,0,0,15,10
"1997","ERUPTION",4,0,0,0,0,0,11
"1997","EXPLOSION",7,11,2,0,0,157,12
"1997","FIRE",8,4,5,14,6120000,50,14
"1997","FLOOD",34,111,1373,155484,0,326,15
"1997","FORESTFIRE",10,2,0,0,0,20,17
"1997","FROST",73,119,0,200,2401560,163,18
"1997","HAILSTORM",5,0,435,600,2700000,0,19
"1997","HEATWAVE",4,6,0,0,0,150,20
"1997","LANDSLIDE",6,2,5,15,0,33,22
"1997","LEAK",9,6,0,32,0,67,23
"1997","PLAGUE",1,0,0,0,0,0,27
"1997","POLLUTION",16,0,0,0,0,0,28
"1997","RAIN",20,192,5438,396790,0,960,29
"1997","SNOWSTORM",17,31,6,500,0,182,33
"1997","STORM",38,11,1160,64430,12000,29,35
"1997","STRONGWIND",2,2,1,0,0,100,36
"1998","ACCIDENT",18,33,0,0,0,183,1
"1998","ALLUVION",1,1,0,0,0,100,2
"1998","AVALANCHE",1,1,0,0,0,100,3
"1998","BIOLOGICAL",7,0,0,0,0,0,4
"1998","COASTLINE",1,3,0,0,0,300,5
"1998","DROUGHT",23,3,0,508000,9000000,13,7
"1998","EARTHQUAKE",1,0,0,0,0,0,8
"1998","ELECTRICSTORM",11,12,0,0,0,109,9
"1998","EPIDEMIC",50,7,0,0,0,14,10
"1998","EXPLOSION",3,8,150,0,0,267,12
"1998","FIRE",9,1,116,900,0,11,14
"1998","FLOOD",279,332,17376,226804,3600000,119,15
"1998","FORESTFIRE",118,53,68,135,0,45,17
"1998","FROST",22,241,0,22800,0,1095,18
"1998","HAILSTORM",5,0,684,3900,0,0,19
"1998","HEATWAVE",3,1,0,0,0,33,20
"1998","SINKING",2,0,34,20,0,0,32
"1998","INTOXICATION",1,0,0,0,0,0,21
"1998","LANDSLIDE",21,77,167,0,0,367,22
"1998","LEAK",3,0,0,0,0,0,23
"1998","COLD WAVE",1,16,0,0,0,1600,6
"1998","PLAGUE",3,0,0,500,0,0,27
"1998","POLLUTION",61,3,0,6000,18000000,5,28
"1998","RAIN",84,356,31932,1244430,93900000,424,29
"1998","SNOWSTORM",19,0,0,0,9000000,0,33
"1998","SPATE",1,1,0,0,0,100,34
"1998","STORM",48,15,828,123090,0,31,35
"1998","STRONGWIND",4,0,0,31,0,0,36
"1998","SURGE",2,5,0,0,0,250,38
"1999","ACCIDENT",12,69,0,0,0,575,1
"1999","BIOLOGICAL",20,0,0,0,0,0,4
"1999","DROUGHT",115,1,0,983000,132555000,1,7
"1999","EARTHQUAKE",64,103,70670,23154,17028000,161,8
"1999","ELECTRICSTORM",16,37,1053,29000,0,231,9
"1999","EPIDEMIC",56,43,0,0,0,77,10
"1999","ERUPTION",4,0,0,0,0,0,11
"1999","EXPLOSION",23,68,55,160400,0,296,12
"1999","FIRE",30,16,1801,7286,66000,53,14
"1999","FLOOD",341,532,78111,1298026,5460000,156,15
"1999","FORESTFIRE",174,2,73,0,39000,1,17
"1999","FROST",121,437,0,27145,180000,361,18
"1999","HAILSTORM",29,0,2053,25350,216000,0,19
"1999","HEATWAVE",23,146,0,0,120000,635,20
"1999","INTOXICATION",4,21,0,0,0,525,21
"1999","LANDSLIDE",81,1353,18443,1641669,138000000,1670,22
"1999","LEAK",12,0,0,15000,0,0,23
"1999","COLD WAVE",28,900,0,40,0,3214,6
"1999","PLAGUE",10,0,0,6000,180000,0,27
"1999","POLLUTION",55,0,0,11440,0,0,28
"1999","RAIN",64,148,6310,41375,4890000,231,29
"1999","SNOWSTORM",12,2,0,0,0,17,33
"1999","STORM",74,80,6377,58642,181500000,108,35
"1999","STRONGWIND",151,15,580,1912,0,10,36
"1999","STRUCTURE",9,3,4000,0,0,33,37
"1999","SURGE",3,4,0,3000,0,133,38
"2000","ACCIDENT",18,38,0,0,0,211,1
"2000","ALLUVION",2,2,32,0,0,100,2
"2000","BIOLOGICAL",10,0,0,97600,0,0,4
"2000","DROUGHT",84,0,0,396000,14640000,0,7
"2000","EARTHQUAKE",4,1,110,0,0,25,8
"2000","ELECTRICSTORM",3,6,1,0,0,200,9
"2000","EPIDEMIC",48,148,0,12000,0,308,10
"2000","ERUPTION",7,0,0,0,0,0,11
"2000","EXPLOSION",31,26,41,7,3918000,84,12
"2000","FIRE",54,42,107,30,30936000,78,14
"2000","FLOOD",135,57,20594,482008,0,42,15
"2000","FORESTFIRE",71,9,1,0,0,13,17
"2000","FROST",41,226,0,13006,0,551,18
"2000","HAILSTORM",12,3,1738,2987,0,25,19
"2000","FAMINE",5,0,0,0,0,0,13
"2000","HEATWAVE",1,1,0,0,0,100,20
"2000","SINKING",3,0,70,800070,0,0,32
"2000","INTOXICATION",29,24,0,2130,0,83,21
"2000","LANDSLIDE",24,30,132,26041,0,125,22
"2000","LEAK",21,1,0,600,600000,5,23
"2000","COLD WAVE",4,16,0,0,0,400,6
"2000","PLAGUE",26,0,0,0,0,0,27
"2000","POLLUTION",18,0,0,33100,0,0,28
"2000","RATIONING",1,0,0,12000,0,0,30
"2000","RAIN",20,0,6,26650,600000,0,29
"2000","SNOWSTORM",4,22,0,600,0,550,33
"2000","SPATE",2,3,0,0,0,150,34
"2000","STORM",34,25,4321,60455,10800000,74,35
"2000","STRONGWIND",26,0,368,12200,0,0,36
"2000","STRUCTURE",5,5,0,0,0,100,37
"2000","SURGE",5,6,29,0,600000,120,38
"2000","TORNADO",1,0,0,0,0,0,39
"2001","ACCIDENT",11,22,0,0,0,200,1
"2001","BIOLOGICAL",26,0,0,0,0,0,4
"2001","DROUGHT",9,0,0,0,0,0,7
"2001","EARTHQUAKE",9,0,2473,9759,0,0,8
"2001","ELECTRICSTORM",5,9,0,0,0,180,9
"2001","EPIDEMIC",20,7,0,2800,0,35,10
"2001","ERUPTION",1,0,0,0,0,0,11
"2001","EXPLOSION",37,37,43,0,720000,100,12
"2001","FIRE",44,12,292,1057,1381800,27,14
"2001","FLOOD",107,36,13125,232888,27300000,34,15
"2001","FORESTFIRE",9,3,0,0,0,33,17
"2001","FROST",26,47,0,0,0,181,18
"2001","HAILSTORM",14,4,241,5400,0,29,19
"2001","HEATWAVE",1,12,0,0,0,1200,20
"2001","SINKING",2,0,4,16,0,0,32
"2001","INTOXICATION",4,8,0,0,0,200,21
"2001","LANDSLIDE",15,11,54,400076,0,73,22
"2001","LEAK",19,0,0,80020,0,0,23
"2001","COLD WAVE",11,22,0,0,0,200,6
"2001","PLAGUE",14,0,0,0,0,0,27
"2001","POLLUTION",16,0,0,142000,0,0,28
"2001","RATIONING",77,0,0,631424,0,0,30
"2001","RAIN",22,9,376,2050,72000000,41,29
"2001","SNOWSTORM",59,26,3015,8000,0,44,33
"2001","STORM",28,13,729,16296,0,46,35
"2001","STRONGWIND",28,0,80,400000,0,0,36
"2001","STRUCTURE",5,1,13,0,0,20,37
"2001","SURGE",2,2,0,0,0,100,38
"2001","TORNADO",1,0,0,0,0,0,39
"2002","ACCIDENT",31,130,0,0,0,419,1
"2002","ALLUVION",1,1,0,0,0,100,2
"2002","BIOLOGICAL",74,0,0,0,0,0,4
"2002","DROUGHT",71,0,0,24143,764280,0,7
"2002","EARTHQUAKE",2,0,4,0,0,0,8
"2002","ELECTRICSTORM",3,4,0,0,0,133,9
"2002","EPIDEMIC",121,69,0,0,0,57,10
"2002","ERUPTION",2,0,0,0,0,0,11
"2002","EXPLOSION",25,40,30,20,0,160,12
"2002","FIRE",32,18,421,740,18000,56,14
"2002","FLOOD",278,42,25871,144106,13010400,15,15
"2002","FORESTFIRE",39,3,54,200,0,8,17
"2002","FROST",108,125,0,2400,0,116,18
"2002","HAILSTORM",13,0,1231,6725,0,0,19
"2002","FAMINE",1,0,0,0,0,0,13
"2002","HEATWAVE",12,9,0,150,0,75,20
"2002","SINKING",10,0,29,22000,0,0,32
"2002","INTOXICATION",13,17,0,0,0,131,21
"2002","LANDSLIDE",33,10,156,75120,0,30,22
"2002","LEAK",13,1,0,800,0,8,23
"2002","COLD WAVE",10,15,0,0,0,150,6
"2002","PANIC",2,0,0,150,0,0,26
"2002","PLAGUE",34,4,0,240,0,12,27
"2002","POLLUTION",56,4,0,109420,0,7,28
"2002","RATIONING",2,0,0,100000,0,0,30
"2002","RAIN",68,57,12689,2229887,1600000000,84,29
"2002","SEDIMENTATION",1,0,0,0,0,0,31
"2002","SNOWSTORM",58,55,1500,47650,0,95,33
"2002","SPATE",3,6,0,0,0,200,34
"2002","STORM",51,15,37729,183172,72580000,29,35
"2002","STRONGWIND",17,3,2561,67244,0,18,36
"2002","STRUCTURE",6,4,3,2000,0,67,37
"2002","SURGE",3,0,0,0,0,0,38
"2002","TORNADO",1,0,11,0,0,0,39
"2003","ACCIDENT",9,11,0,0,0,122,1
"2003","ALLUVION",2,10,22,0,0,500,2
"2003","BIOLOGICAL",3,0,0,0,0,0,4
"2003","DROUGHT",33,0,0,4870,48360000,0,7
"2003","EARTHQUAKE",16,37,331,0,0,231,8
"2003","ELECTRICSTORM",8,5,0,48700,0,62,9
"2003","EPIDEMIC",75,23,0,0,0,31,10
"2003","EXPLOSION",10,85,1875,8500,600000,850,12
"2003","FIRE",12,15,350,1036,0,125,14
"2003","FLOOD",198,58,107932,511306,1600000000,29,15
"2003","FORESTFIRE",64,8,119,464,0,12,17
"2003","FROST",31,65,0,0,96048000,210,18
"2003","HAILSTORM",1,0,700,2800,0,0,19
"2003","SINKING",3,0,55,14054,0,0,32
"2003","LANDSLIDE",21,17,122,10130,0,81,22
"2003","LEAK",5,3,0,0,0,60,23
"2003","COLD WAVE",2,15,0,0,0,750,6
"2003","PANIC",1,0,0,0,0,0,26
"2003","POLLUTION",4,0,0,300,0,0,28
"2003","RATIONING",2,0,0,15000,0,0,30
"2003","RAIN",33,15,6337,327636,54000000,45,29
"2003","SPATE",1,1,0,0,0,100,34
"2003","STORM",18,29,1043,4658,0,161,35
"2003","STRONGWIND",8,6,515,180,0,75,36
"2003","STRUCTURE",2,1,5,0,0,50,37
"2003","SURGE",2,11,0,27,0,550,38
"2004","ACCIDENT",7,12,0,5,0,171,1
"2004","ALLUVION",5,1,452,100,0,20,2
"2004","BIOLOGICAL",2,0,0,0,0,0,4
"2004","DROUGHT",21,0,0,2582,96360000,0,7
"2004","EARTHQUAKE",6,0,15,0,0,0,8
"2004","ELECTRICSTORM",8,11,0,0,0,138,9
"2004","EPIDEMIC",29,9,0,0,0,31,10
"2004","EXPLOSION",29,28,13,0,300000,97,12
"2004","FIRE",28,8,66,113,120000,29,14
"2004","FLOOD",222,112,29221,100304,8202000,50,15
"2004","FORESTFIRE",12,0,0,0,0,0,17
"2004","FROST",90,217,0,1362800,44730000,241,18
"2004","HAILSTORM",41,0,3588,16975,16350000,0,19
"2004","HEATWAVE",2,7,0,0,0,350,20
"2004","SINKING",7,1,2054,316,0,14,32
"2004","INTOXICATION",10,21,0,0,0,210,21
"2004","LANDSLIDE",49,22,129,93486,0,45,22
"2004","LEAK",19,1,1,10000,0,5,23
"2004","COLD WAVE",5,3,0,0,0,60,6
"2004","PANIC",1,0,0,0,0,0,26
"2004","PLAGUE",5,0,0,420,7680000,0,27
"2004","POLLUTION",12,0,40,15160,0,0,28
"2004","RATIONING",1,0,0,80000,0,0,30
"2004","RAIN",32,6,324,3962,0,19,29
"2004","SNOWSTORM",78,2,350,5900,0,3,33
"2004","SPATE",3,3,32,120,0,100,34
"2004","STORM",27,5,725,311794,0,19,35
"2004","STRONGWIND",16,0,267,4100,0,0,36
"2004","STRUCTURE",6,0,2050,13000,0,0,37
"2004","SURGE",2,0,0,0,0,0,38
"2005","ACCIDENT",27,84,0,0,0,311,1
"2005","ALLUVION",1,0,20,0,0,0,2
"2005","BIOLOGICAL",30,0,0,40000,0,0,4
"2005","DROUGHT",76,1,0,2224769,86592000,1,7
"2005","ELECTRICSTORM",7,7,0,0,0,100,9
"2005","EPIDEMIC",65,104,0,0,0,160,10
"2005","ERUPTION",1,0,0,0,0,0,11
"2005","EXPLOSION",43,64,120,45500,60000,149,12
"2005","FIRE",56,35,559,305690,4800000,62,14
"2005","FLOOD",370,105,323193,2732819,380160000,28,15
"2005","FOG",2,0,0,3000,0,0,16
"2005","FORESTFIRE",69,6,40,0,0,9,17
"2005","FROST",83,142,0,350000,0,171,18
"2005","HAILSTORM",8,4,2300,31000,0,50,19
"2005","HEATWAVE",45,38,0,0,0,84,20
"2005","SINKING",9,3,0,0,0,33,32
"2005","INTOXICATION",22,42,0,0,0,191,21
"2005","LANDSLIDE",88,95,300,283769,200000,108,22
"2005","LEAK",27,49,0,16365,0,181,23
"2005","COLD WAVE",15,83,0,0,0,553,6
"2005","PANIC",1,0,0,0,0,0,26
"2005","PLAGUE",5,0,0,0,44400000,0,27
"2005","POLLUTION",136,8,200,616520,0,6,28
"2005","RATIONING",23,0,0,572000,0,0,30
"2005","RAIN",150,39,751071,1246600,133644000,26,29
"2005","SNOWSTORM",23,58,0,0,0,252,33
"2005","SPATE",11,29,1200,9000,0,264,34
"2005","STORM",17,13,218,2740,0,76,35
"2005","STRONGWIND",30,5,152,361200,0,17,36
"2005","STRUCTURE",22,5,185,1890,2400,23,37
"2005","SURGE",4,2,0,0,0,50,38
"2005","TORNADO",1,0,0,0,0,0,39
"2006","ACCIDENT",67,211,0,30,0,315,1
"2006","ALLUVION",1,5,0,0,0,500,2
"2006","BIOLOGICAL",34,0,0,0,0,0,4
"2006","COASTLINE",1,0,0,0,0,0,5
"2006","DROUGHT",40,0,0,680,0,0,7
"2006","EARTHQUAKE",8,0,0,0,0,0,8
"2006","ELECTRICSTORM",15,20,46,30,0,133,9
"2006","EPIDEMIC",52,24,0,0,0,46,10
"2006","ERUPTION",1,0,0,0,0,0,11
"2006","EXPLOSION",44,124,163,20000,1500000,282,12
"2006","FIRE",65,75,233,847,69000,115,14
"2006","FLOOD",377,88,35155,272266,1380000,23,15
"2006","FOG",1,0,0,10000,0,0,16
"2006","FORESTFIRE",120,8,43,0,0,7,17
"2006","FROST",285,228,0,2825100,0,80,18
"2006","HAILSTORM",50,1,1770,75,0,2,19
"2006","FAMINE",5,0,0,0,0,0,13
"2006","HEATWAVE",24,38,0,6000,0,158,20
"2006","SINKING",9,0,20640,0,0,0,32
"2006","INTOXICATION",16,36,0,0,0,225,21
"2006","LANDSLIDE",81,55,73,158528,0,68,22
"2006","LEAK",13,3,4,1000200,0,23,23
"2006","COLD WAVE",24,40,0,0,0,167,6
"2006","OTHER",2,0,0,0,0,0,25
"2006","PANIC",27,21,0,0,0,78,26
"2006","PLAGUE",10,0,0,0,0,0,27
"2006","POLLUTION",130,0,0,5451800,0,0,28
"2006","RATIONING",16,0,0,1467385,0,0,30
"2006","RAIN",61,15,4228,727685,13110000,25,29
"2006","SNOWSTORM",89,3,10,24600,0,3,33
"2006","SPATE",18,26,0,0,0,144,34
"2006","STORM",30,4,370,0,36000,13,35
"2006","STRONGWIND",46,5,706,108000,0,11,36
"2006","STRUCTURE",23,8,17872,1620,11400000,35,37
"2006","SURGE",4,3,0,0,0,75,38
"2007","ACCIDENT",60,183,1,0,0,305,1
"2007","BIOLOGICAL",50,0,0,0,648000,0,4
"2007","DROUGHT",6,0,0,1000,0,0,7
"2007","EARTHQUAKE",24,0,26,15,0,0,8
"2007","ELECTRICSTORM",19,25,40,4,0,132,9
"2007","EPIDEMIC",74,189,11,3250,0,255,10
"2007","ERUPTION",4,0,0,0,0,0,11
"2007","EXPLOSION",50,54,166,0,420000,108,12
"2007","FIRE",62,76,144,767,0,123,14
"2007","FLOOD",510,34,201643,1945320,1600000000,7,15
"2007","FOG",8,0,0,0,0,0,16
"2007","FORESTFIRE",42,17,9,0,0,40,17
"2007","FROST",118,42,0,3725,0,36,18
"2007","HAILSTORM",38,1,4548,22510,1260000,3,19
"2007","HEATWAVE",18,8,0,0,0,44,20
"2007","SINKING",33,1,3425,0,0,3,32
"2007","INTOXICATION",32,112,0,20000,0,350,21
"2007","LANDSLIDE",189,125,1166,101254,0,66,22
"2007","LEAK",26,0,5,402007,0,0,23
"2007","COLD WAVE",81,92,0,16857,1200000,114,6
"2007","OTHER",1,0,180,0,0,0,25
"2007","PLAGUE",39,0,0,10000,0,0,27
"2007","POLLUTION",49,2,500,26000,0,4,28
"2007","RAIN",191,37,62797,752300,63840000,19,29
"2007","SNOWSTORM",148,7,0,72000,0,5,33
"2007","SPATE",46,62,512,2000,0,135,34
"2007","STORM",89,11,5416,206562,0,12,35
"2007","STRONGWIND",109,4,7765,46355,0,4,36
"2007","STRUCTURE",23,10,71,10007,0,43,37
"2007","SURGE",9,0,0,0,0,0,38
"2007","TORNADO",9,3,1726,146000,6000000,33,39
"2008","ACCIDENT",48,94,0,0,150000,196,1
"2008","ALLUVION",4,0,213,200,0,0,2
"2008","BIOLOGICAL",42,0,0,800,0,0,4
"2008","COASTLINE",2,0,0,0,0,0,5
"2008","DROUGHT",22,0,0,2140,0,0,7
"2008","EARTHQUAKE",16,0,104,0,0,0,8
"2008","ELECTRICSTORM",10,8,0,0,0,80,9
"2008","EPIDEMIC",72,27,0,850,0,38,10
"2008","EXPLOSION",32,49,24,13,0,153,12
"2008","FIRE",41,48,34,26340,6240000,117,14
"2008","FLOOD",794,33,129468,1295220,24228000,4,15
"2008","FOG",3,0,0,0,0,0,16
"2008","FORESTFIRE",116,4,6,0,0,3,17
"2008","FROST",62,12,0,3000000,0,19,18
"2008","HAILSTORM",49,2,3026,15820,180000,4,19
"2008","HEATWAVE",37,16,0,0,0,43,20
"2008","SINKING",27,0,11710,6022,0,0,32
"2008","INTOXICATION",7,14,0,0,0,200,21
"2008","LANDSLIDE",137,38,344,17958,0,28,22
"2008","LEAK",24,0,150,0,0,0,23
"2008","COLD WAVE",92,131,0,148150,600000,142,6
"2008","OTHER",2,2,100,600,0,100,25
"2008","PANIC",2,12,0,0,0,600,26
"2008","PLAGUE",18,0,0,742,0,0,27
"2008","POLLUTION",64,4001,0,51000,0,6252,28
"2008","RATIONING",6,0,0,460000,0,0,30
"2008","RAIN",141,6,17292,346870,7320000,4,29
"2008","SNOWSTORM",48,10,0,0,0,21,33
"2008","SPATE",97,100,5,125030,0,103,34
"2008","STORM",87,15,8791,305191,0,17,35
"2008","STRONGWIND",206,8,9252,429100,108000000,4,36
"2008","STRUCTURE",13,2,597,150,26340000,15,37
"2008","SURGE",19,3,27,0,0,16,38
"2009","ACCIDENT",17,31,3,30,0,182,1
"2009","BIOLOGICAL",72,0,0,1200,0,0,4
"2009","DROUGHT",212,0,0,147950,480000,0,7
"2009","EARTHQUAKE",31,2,1005,0,0,6,8
"2009","ELECTRICSTORM",6,4,0,0,0,67,9
"2009","EPIDEMIC",157,877,0,300,0,559,10
"2009","ERUPTION",1,0,0,0,0,0,11
"2009","EXPLOSION",28,16,39,0,0,57,12
"2009","FIRE",28,80,141,25900,0,286,14
"2009","FLOOD",287,23,68171,921998,34200000,8,15
"2009","FOG",2,0,0,0,0,0,16
"2009","FORESTFIRE",82,9,0,0,0,11,17
"2009","FROST",33,0,0,0,0,0,18
"2009","HAILSTORM",14,0,2536,300,0,0,19
"2009","HEATWAVE",60,46,0,0,0,77,20
"2009","SINKING",13,0,701,36,0,0,32
"2009","INTOXICATION",13,22,0,85000,0,169,21
"2009","LANDSLIDE",64,31,444,9560,0,48,22
"2009","LEAK",5,0,0,0,0,0,23
"2009","COLD WAVE",54,21,0,1060,0,39,6
"2009","PLAGUE",76,10,0,20000,24000000,13,27
"2009","POLLUTION",82,5,0,103000,0,6,28
"2009","RATIONING",204,0,0,50700000,0,0,30
"2009","RAIN",88,2,15580,79250,400000,2,29
"2009","SNOWSTORM",42,5,0,1500,0,12,33
"2009","SPATE",16,15,1,4000,0,94,34
"2009","STORM",98,4,1479,103100,0,4,35
"2009","STRONGWIND",48,1,291,40000,0,2,36
"2009","STRUCTURE",15,18,195,0,0,120,37
"2009","SURGE",96,17,0,0,0,18,38
"2010","ACCIDENT",55,182,1,0,0,331,1
"2010","ALLUVION",5,55,6057,16200,0,1100,2
"2010","AVALANCHE",1,2,0,0,0,200,3
"2010","BIOLOGICAL",122,1,0,2100,0,1,4
"2010","DROUGHT",75,0,0,1200,0,0,7
"2010","EARTHQUAKE",22,5,8592,44600,0,23,8
"2010","ELECTRICSTORM",4,3,0,0,0,75,9
"2010","EPIDEMIC",111,43,0,0,0,39,10
"2010","EXPLOSION",70,59,1090,750,0,84,12
"2010","FIRE",38,66,165,4500,663000,174,14
