"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2020","HEAVY RAINFALL & STRONG WINDS",2,1,1336,0,0,50,16
"2020","HOUSE FIRE ACCIDENT",2,1,1,0,0,50,17
"2020","LANDSLIDE",8,6,71,450,0,75,20
"2020","LIGHTNING",1,4,80,90,0,400,21
"2020","RAINS",32,8,2019,86625,726932,25,27
"2020","STRONG WINDS",11,1,334,434,216377,9,31
"2020","STRUCTURAL COLLAPSE",7,3,200,1254,9984,43,32
"2020","SURGE",2,0,99,350,0,0,33
"2020","THUNDERSTORM",1,0,0,0,6677,0,34
"2020","VOLCANO",1,0,5,50,0,0,37
"2020","WILD ANIMALS",1,0,56,336,0,0,38
"2020","WINDSTORM",1,0,0,0,0,0,39
"2021","EARTHQUAKE",1,1,173,2934,4726342,100,8
"2021","FIRE",1,0,0,0,8482,0,11
"2021","FLOOD",21,9,5749,57217,0,43,12
"2021","RAINS",5,2,116,761,90114,40,27
"2021","STRONG WINDS",3,0,8,6600,51767,0,31
